gene_name,17DPi_FPKM,18DPi_FPKM,AC_FPKM,D22_FPKM,NEW_FPKM,gene_id
Got1,11.52063375,6.396224761,8.717277669,10.85993815,14.57563169,ENSMUSG00000025190
Cutc,1.60754444,1.405312447,1.63658225,1.830541917,1.4287727,ENSMUSG00000025193
Entpd7,0.614714996,0.40370452,0.547826758,0.646146617,1.070402513,ENSMUSG00000025192
Dnmbp,4.284527232,5.337742151,7.117482003,5.75646491,1.914230943,ENSMUSG00000025195
Abcc2,0,0,0,0.014681729,0.021280336,ENSMUSG00000025194
Cyp2c44,0.0800756,0.215387096,0.083275099,0.252500409,0,ENSMUSG00000025197
Cpn1,0.120975752,0.433888107,0.062882398,0.296705784,0,ENSMUSG00000025196
Cog1,3.878781229,4.207525128,4.638885396,3.052263708,4.230548592,ENSMUSG00000018661
Cbx1,7.813888944,8.294775585,11.64297777,10.63075068,29.78368461,ENSMUSG00000018666
Cdk5rap3,6.061176088,9.008308767,10.26461636,7.185246276,5.906912565,ENSMUSG00000018669
Olfr592,0,0,0,0,0,ENSMUSG00000073956
Ctsl,242.2099444,303.0988526,390.7094079,283.1528542,43.60471998,ENSMUSG00000021477
Sfxn1,59.33326497,30.21883437,18.76006927,38.57875429,52.42559714,ENSMUSG00000021474
1700113B19Rik,0,0,0,0,0,ENSMUSG00000102822
Olfr597,0,0,0,0,0,ENSMUSG00000073952
Olfr596,0,0,0,0,0,ENSMUSG00000073953
Ercc6l2,2.502563644,1.999992496,4.519608908,2.767372057,2.571381676,ENSMUSG00000021470
Gm38181,0,0,0,0,0,ENSMUSG00000102826
Flg,0,0,0,0,0,ENSMUSG00000102829
Gm38182,5.563598557,0.614642846,1.549438968,0.783233769,0.252294454,ENSMUSG00000102828
Drd1,0.066913827,0,0,0,1.676309273,ENSMUSG00000021478
Olfr584,0,0,0,0,0,ENSMUSG00000073959
Pnp2,1.260898876,0.678348482,0.715116319,0.481954631,0,ENSMUSG00000068417
Gm7171,0,0,0,0,0,ENSMUSG00000093663
Gm42518,0.08386959,0,0.261451336,0.176259009,0.425734745,ENSMUSG00000106304
4933401H06Rik,0,0,0,0,0,ENSMUSG00000106306
Gm42765,0,0,0,0,0,ENSMUSG00000106300
Gm7652,0,0,0,0,0,ENSMUSG00000106303
Glra4,0,0,0,0,0,ENSMUSG00000018595
Sparc,302.2388753,336.9155674,582.1471548,341.6317014,11.90081424,ENSMUSG00000018593
Mief2,5.551551136,7.816646628,10.4514608,6.051516663,5.082084066,ENSMUSG00000018599
Gm13205,0,0.903334273,0,1.911971718,1.136969839,ENSMUSG00000086606
4930511M06Rik,0,0,0,0,0,ENSMUSG00000086607
Gm15510,0,0.188446125,0,0.460229791,0,ENSMUSG00000086604
Gm14290,3.270612942,3.670329724,2.084205017,3.326955406,7.180139563,ENSMUSG00000086605
Gm15609,0.026577593,0,0,0,0.05398216,ENSMUSG00000086602
Gm13620,0.461718501,0,1.599975138,0,0.156263534,ENSMUSG00000086603
C030005K06Rik,0.131789227,0.141808341,0.11418817,0.23088623,0.423908368,ENSMUSG00000086600
Rapgef3os1,0,0,0.677054866,0,0,ENSMUSG00000086601
Gm28848,0,0,0,0,0,ENSMUSG00000100463
Gm28115,0,0,0,0,0,ENSMUSG00000100462
Gm28948,0,0,0,0,0,ENSMUSG00000100461
Gm29582,0,0,0,0,0,ENSMUSG00000100467
Gm29572,0,0,0,0,0,ENSMUSG00000100466
4930562D21Rik,0,0,0,0,0,ENSMUSG00000086608
Gm21771,0,0,0,0,0,ENSMUSG00000100464
Add3,42.31154269,67.88409762,54.78748007,47.03600891,17.25921213,ENSMUSG00000025026
Oas1f,0,0,0.088838835,0,0,ENSMUSG00000053765
Acer1,0,0,0,0,0,ENSMUSG00000045019
Lysmd1,4.401474425,5.336504452,7.240135963,4.695603136,12.04455994,ENSMUSG00000053769
Chchd3,8.520234599,8.102551108,7.081598436,9.793381362,8.027905851,ENSMUSG00000053768
Lbr,0.930241962,1.523067705,2.712331808,1.179740536,6.768329869,ENSMUSG00000004880
Rhox2b,0,0,0,0,0,ENSMUSG00000079638
Fam207a,11.82610545,13.14245362,9.432439785,13.41841989,18.16675085,ENSMUSG00000032977
Gm42467,0,0,0.113028538,0.057100519,0,ENSMUSG00000106751
Guca2b,0,0,0,0,0,ENSMUSG00000032978
9330121J05Rik,1.254408224,1.658941393,1.005353216,0.549400269,0.15928073,ENSMUSG00000103502
Gm38374,0,0.041599122,0,0.121965274,0.039277258,ENSMUSG00000103505
Gm38390,0,0,0,0,0,ENSMUSG00000103504
Lpcat4,1.283187703,3.02011666,7.004344118,2.655456706,4.093521689,ENSMUSG00000027134
Chil4,0,0,0,0,0,ENSMUSG00000063779
Emc4,29.98327969,33.25615016,20.31942728,33.08405981,29.46315885,ENSMUSG00000027131
Slc12a6,3.756187301,4.595575455,5.030491547,4.227140795,3.910492509,ENSMUSG00000027130
Nop10,28.14991304,23.87905991,31.47980111,26.53347813,44.15063532,ENSMUSG00000027133
Katnbl1,9.514480602,7.867298892,7.913935264,7.24144066,8.715856045,ENSMUSG00000027132
Gm43101,0,0,0,0,0,ENSMUSG00000106754
Olfr1469,0,0,0,0,0,ENSMUSG00000063777
Myo5c,0,0.301578831,0.085006081,0.049110634,0.023731946,ENSMUSG00000033590
Rfwd3,6.424643133,8.835802182,9.82654025,9.171605572,10.96633282,ENSMUSG00000033596
Caskin1,1.414210441,2.289258917,7.749356927,2.758781722,12.87671909,ENSMUSG00000033597
Spata2l,0.528386364,0.48490773,0.484735551,0.375711622,1.120773616,ENSMUSG00000033594
Lgi3,0.39564397,0.957823267,2.236806385,0.623812975,0.427009631,ENSMUSG00000033595
Gm5941,0,0,0,0,0,ENSMUSG00000071726
Olfr481,0,0,0,0,0,ENSMUSG00000054236
Fra10ac1,6.281866274,9.957262063,12.47962753,12.49865306,20.73774205,ENSMUSG00000054237
Gm42616,0,0,0,0,0,ENSMUSG00000106010
Psg26,0,0,0,0,0,ENSMUSG00000070799
Psg25,0,0,0,0,0,ENSMUSG00000070798
Dip2c,7.969808068,9.765193114,6.502325458,9.247086223,18.18143258,ENSMUSG00000048264
Gm2200,0,0,0,0,0,ENSMUSG00000087462
BC016548,0,0,0.135055569,0,0,ENSMUSG00000070794
Psg27,0,0,0,0,0,ENSMUSG00000070797
Psg21,0,0,0,0,0,ENSMUSG00000070796
Pdpr,5.474455541,7.600217411,8.95756155,7.00071351,6.970119869,ENSMUSG00000033624
Pcgf3,8.04670541,7.958720503,5.745754991,10.94293179,13.26205241,ENSMUSG00000033623
Pik3c3,6.296121704,8.274333212,10.19317987,6.479201433,8.109691538,ENSMUSG00000033628
Hacd3,112.2664266,61.30964984,100.5896335,89.01198004,61.00992923,ENSMUSG00000033629
Adamts8,0.210886327,0.070905172,0.164455178,0.027712194,0.5890814,ENSMUSG00000031994
St14,0.785001159,1.237795547,1.21020106,1.792547539,0.041245759,ENSMUSG00000031995
Aplp2,162.5927263,177.6877898,273.6072063,181.9822567,100.9133704,ENSMUSG00000031996
Trpc6,0,0,0,0,0.105476568,ENSMUSG00000031997
Jam3,21.64528578,22.90572443,38.40110384,22.95364404,6.846377129,ENSMUSG00000031990
Spata19,0,0,0.352358266,0,0,ENSMUSG00000031991
Smpd5,0.045784128,0.221679621,0.071394863,0.024053697,0,ENSMUSG00000071724
Snx19,14.65988255,15.52878173,16.99807842,16.63267023,11.84927336,ENSMUSG00000031993
1700128F08Rik,0,0,0.073672205,0,0,ENSMUSG00000031998
Rnpepl1,1.621117053,1.343584767,1.614691195,1.164640446,1.623593169,ENSMUSG00000026269
Ndufa10,14.99507407,16.34191317,16.16068467,20.84622673,15.55889154,ENSMUSG00000026260
Spc24,0.233163051,0.689914098,0.545449331,0.980343593,14.15120532,ENSMUSG00000074476
Zfp872,0,0,0.019634129,0.05953311,0.19178013,ENSMUSG00000074472
A230072I06Rik,0,0,0,0,0,ENSMUSG00000074473
Eif2ak3,5.405379877,5.794541227,7.369941073,7.096997902,6.425755119,ENSMUSG00000031668
Gins3,0.912835279,1.473245963,2.643960679,1.233676996,4.073197007,ENSMUSG00000031669
Rbl2,7.516218712,8.690033494,16.09768425,6.838115517,6.038648044,ENSMUSG00000031666
Aktip,24.18082621,27.61594748,66.74925798,26.59991574,19.12760866,ENSMUSG00000031667
Sall1,19.49416192,14.86900238,20.7355314,13.73929857,11.31503861,ENSMUSG00000031665
Snx20,0.658027105,0,0.627171159,0,0.167111477,ENSMUSG00000031662
Brd7,9.508207597,8.39093894,11.40769658,9.46587448,12.05266416,ENSMUSG00000031660
Nkd1,11.05728011,0.853838282,0.550069945,3.132735001,4.746959928,ENSMUSG00000031661
As3mt,10.86794365,12.99782042,4.856069413,14.06711706,0.136857715,ENSMUSG00000003559
Slc38a1,37.93544152,40.94717625,21.11450499,54.81843333,48.53769291,ENSMUSG00000023169
Ssxb2,0,0,0,0,0,ENSMUSG00000023165
Cyp17a1,0,0,0,0,0,ENSMUSG00000003555
Ldb2,0.366039866,0.298778208,0.288720206,0.570505011,16.87234827,ENSMUSG00000039706
Gm26791,0,0,0,0,0,ENSMUSG00000096997
Nploc4,18.80686805,20.58204216,20.35590373,20.41711442,15.57032169,ENSMUSG00000039703
Gm10477,0,0,0,0,0,ENSMUSG00000073173
Gm29254,0,0,0,0.187662827,0,ENSMUSG00000073174
Guf1,1.458291092,1.841901634,1.52128673,2.081399784,1.783466218,ENSMUSG00000029208
Zfp449,4.102173533,4.821087356,6.539842108,4.400370113,3.205245064,ENSMUSG00000073176
Cnga2,0,0.024641904,0,0.048173354,0,ENSMUSG00000005864
Chrna9,0,0,0,0,0,ENSMUSG00000029205
Rhoh,0,0,0.013114609,0.013257233,0,ENSMUSG00000029204
Apbb2,0.772063093,1.17479484,1.600265918,0.976998944,2.322225538,ENSMUSG00000029207
Pou6f2,0,0,0,0,0.132889954,ENSMUSG00000009734
Ugdh,9.455239942,11.05699883,12.58268815,8.864239094,5.339800525,ENSMUSG00000029201
Ube2k,6.156120659,5.666609174,4.145878668,6.386852336,5.593291061,ENSMUSG00000029203
Pds5a,3.139088699,3.327214017,3.433712623,2.75147867,4.073962522,ENSMUSG00000029202
Gm37135,0,0,0,0,0,ENSMUSG00000102879
Gm42700,0,0,0,0,0,ENSMUSG00000105148
Omg,0.247071414,0.113911865,0,0,2.222711366,ENSMUSG00000049612
Tsn,14.50882368,12.8037682,11.66228976,15.78941621,23.98836174,ENSMUSG00000026374
Olfr103,0,0,0,0,0,ENSMUSG00000049618
Gm43861,0,0,0,0,0,ENSMUSG00000105146
Rpap3-ps1,0,0,0,0,0,ENSMUSG00000100378
Ube2u,1.007300617,1.770159752,1.989872937,1.72935825,0,ENSMUSG00000069733
Dmrta1,0,0.054253022,0,0.03534223,0.973249622,ENSMUSG00000043753
Fam19a4,0,0,0,0,0.026827937,ENSMUSG00000046500
4833413E03Rik,0,0,0,0,0,ENSMUSG00000013562
Fam89b,2.616746179,2.457543298,2.490128326,4.102504984,4.640194939,ENSMUSG00000024939
Kdm3b,11.95232333,13.41905604,14.61132045,13.55132617,19.67660422,ENSMUSG00000038773
Gm11681,0,0,0.375882184,0,0,ENSMUSG00000075437
Gm11691,0,0,0,0,0,ENSMUSG00000075431
H2-Oa,0,0,0.112341435,0,0,ENSMUSG00000024334
Fut1,0,0,0,0,0,ENSMUSG00000008461
Eps15,11.15426885,9.703492771,9.631950339,10.50360222,12.84703733,ENSMUSG00000028552
Angptl3,0,0,0,0,0,ENSMUSG00000028553
Ncaph,0.448723037,0.526695139,0.819999752,1.071971854,6.394924524,ENSMUSG00000034906
Cdkn2c,3.895589246,3.233386901,6.856636141,2.983331172,14.72560542,ENSMUSG00000028551
Dock7,16.86004884,22.38431506,20.93639377,20.44437178,8.61212602,ENSMUSG00000028556
Rnf11,27.70733205,25.03876801,32.09837293,26.95977694,26.80125303,ENSMUSG00000028557
Pip5k1c,5.762627827,5.08677241,2.365662222,4.902445383,21.21057548,ENSMUSG00000034902
Ttc39a,0.576523054,0.375064772,0.404260143,0.662374436,0.054473747,ENSMUSG00000028555
D11Bhm181e,0,0,0,0,0,ENSMUSG00000083176
Calr4,0.286228833,0.164235839,0,0.080238268,0.077526941,ENSMUSG00000028558
Osbpl9,9.461739237,10.12917551,7.885567082,9.924151209,4.357912187,ENSMUSG00000028559
Sidt2,21.79692717,20.34866948,20.50314592,23.44177753,6.8163626,ENSMUSG00000034908
Gm13409,0,0,0,0,0,ENSMUSG00000083172
Gm14405,0.978724622,1.016729403,0.771985788,0.53212835,0.514207482,ENSMUSG00000083170
Ppil4,4.977204043,6.302241668,4.994123877,6.145525252,11.29236179,ENSMUSG00000015757
Aph1a,6.598210694,5.246730321,7.785434705,5.429437764,5.141069926,ENSMUSG00000015750
Psg22,0,0,0,0,0,ENSMUSG00000044903
Med1,2.720914134,4.172567067,3.013260322,4.487296347,6.152334683,ENSMUSG00000018160
Gm17868,0,0.126603317,0,0.123689297,1.793568013,ENSMUSG00000102870
4930503L19Rik,5.903667277,7.496806645,7.244467197,5.808652823,7.007766068,ENSMUSG00000044906
Gm13376,0,0,0,0,0,ENSMUSG00000087219
E130111B04Rik,0,0,0,0,0,ENSMUSG00000087216
Gm13209,0,0,0,0,0,ENSMUSG00000087217
Gm15555,0,0,0,0,0,ENSMUSG00000087214
Gm14618,0,0,0.331407234,0,0,ENSMUSG00000087215
2810408I11Rik,0.088999681,0.031901553,0.030847283,0.311796569,0.632734496,ENSMUSG00000087213
Gm15391,0,0,0,0,0,ENSMUSG00000087210
Lhx1os,0,0,0,0,0.341024074,ENSMUSG00000087211
Tnfrsf26,0.713187736,0.568412367,0.054938628,0.305407173,0,ENSMUSG00000045362
Ifne,0,0,0,0,0,ENSMUSG00000045364
A130023I24Rik,0,0,0,0,0,ENSMUSG00000050066
Myd88,8.746729434,8.422225155,5.608664615,6.886526479,0.725981021,ENSMUSG00000032508
Fbxl2,3.417749521,4.071284349,2.453619974,3.335892704,3.526710349,ENSMUSG00000032507
Pdcd6ip,19.71846305,20.98777806,22.05336327,22.23965879,7.40890648,ENSMUSG00000032504
Stac,4.351366409,3.344134092,0.870038168,2.613628715,2.234237698,ENSMUSG00000032502
Arpp21,0,0,0.005357979,0,1.229843568,ENSMUSG00000032503
Dclk3,0.0523356,0,3.781874568,0.055018619,2.232755654,ENSMUSG00000032500
Trib1,6.749680989,9.271968121,6.148017492,7.323658934,2.176703482,ENSMUSG00000032501
Plau,0.268490786,0.216676851,0.27914426,0.67026842,0.102278215,ENSMUSG00000021822
Serpina9,0,0,0,0,0.018348039,ENSMUSG00000058260
Prm3,0,0,0,0,0,ENSMUSG00000050058
Ring1,3.712062825,5.44473498,9.022018757,4.285375571,3.54496349,ENSMUSG00000024325
Slc39a7,18.84062762,17.06167587,12.04221555,17.51888715,10.0226384,ENSMUSG00000024327
Ccdc158,0.525752528,1.72273306,3.615240055,1.557418364,0.218468514,ENSMUSG00000050050
Tdrp,3.148592258,3.060304367,3.865125758,2.697728319,0.443446286,ENSMUSG00000050052
Gm11114,0,0,0,0,0,ENSMUSG00000079433
Gm15023,0,0,0,0,0,ENSMUSG00000079432
Kcnj13,0,0.05523907,0.961216392,0.377934228,0,ENSMUSG00000079436
Rpl36a,1.447280089,1.066956035,1.170382234,1.60579372,2.531814695,ENSMUSG00000079435
Neu2,0,0,0.05850775,0.035488107,0.034297675,ENSMUSG00000079434
Gm11116,0,0,0,0,0,ENSMUSG00000079439
Gm11115,0,0,0,0,0,ENSMUSG00000079438
Npy5r,0,0,0,0,0.034507634,ENSMUSG00000044014
Adgrd1,0.344447724,0.261102553,0.040696232,0.460803815,0.023856432,ENSMUSG00000044017
2310058D17Rik,0.73698783,0.713654637,0.689634656,0.619720481,0.973171022,ENSMUSG00000085379
Mrpl50,20.16101959,20.13109873,17.21036979,20.99636434,38.38808113,ENSMUSG00000044018
Vwf,0.015862472,0.042666827,0.016491881,0.033347206,0.004026964,ENSMUSG00000001930
Defb39,0,0,0,0,0,ENSMUSG00000061847
Gm10104,0,0,0,0,0,ENSMUSG00000061845
Vmn1r-ps32,0,0,0,0,0,ENSMUSG00000061843
Fam104a,18.52541796,18.8337971,23.91270654,19.34640472,17.59739289,ENSMUSG00000041629
Olfr1126,0,0,0,0,0,ENSMUSG00000058194
Zfp846,1.796391902,1.66803439,2.26432952,1.603719332,7.273808665,ENSMUSG00000058192
Mmp1b,0,0,0,0,0,ENSMUSG00000041620
D11Wsu47e,3.169445667,1.805359033,4.221477452,4.137153643,2.1041809,ENSMUSG00000041623
Ggact,4.8828329,4.678582381,5.657715504,4.851601863,0.518189419,ENSMUSG00000041625
Gucy1a2,1.759715902,1.781025416,2.155231002,1.551856342,4.105057848,ENSMUSG00000041624
Prkacb,8.883887085,10.67007001,8.109430763,10.92942549,27.12354352,ENSMUSG00000005034
Apoh,0.427941437,0.844167,0.296614513,0.899648644,0.036213454,ENSMUSG00000000049
1600012P17Rik,0,0,0,0,0,ENSMUSG00000047661
Olfr26,0,0,0,0,0,ENSMUSG00000047667
Vmn2r45,0,0,0,0,0,ENSMUSG00000090662
Msl3l2,3.601073444,7.393210116,3.171040563,5.098416825,2.650053504,ENSMUSG00000047669
M5C1000I18Rik,0,0,0,0,0.471231754,ENSMUSG00000055125
Amer1,1.30503824,1.991679119,7.765949123,2.013868319,8.019406922,ENSMUSG00000050332
Lgals3,58.20773272,112.1410339,14.19855825,94.93446776,0.315254721,ENSMUSG00000050335
C130071C03Rik,7.104634785,6.701025481,8.82584578,4.546210935,31.5959789,ENSMUSG00000050334
Ndufb5,7.103341735,5.483403588,6.75318149,9.499383606,8.524881504,ENSMUSG00000027673
Ocstamp,0,0,0,0.045209448,0,ENSMUSG00000027670
Actl6a,4.502445952,6.331517284,4.097905736,5.12106287,6.936535173,ENSMUSG00000027671
Ccdc39,3.085703997,4.505047163,4.845536688,3.597487048,1.507063582,ENSMUSG00000027676
Ttc14,4.640825892,3.026432153,5.970687635,4.628624403,3.109046093,ENSMUSG00000027677
Pex5l,3.786635312,2.221161185,0.272747768,1.978133946,0.863098812,ENSMUSG00000027674
Ncoa3,4.06615572,4.151201459,7.47849351,3.917890251,3.379276368,ENSMUSG00000027678
Dnajc19,3.326646593,3.238369316,3.837597952,4.912080293,3.475603444,ENSMUSG00000027679
Rapgef5,0.611411298,1.167140206,3.137481282,0.497548347,10.71803704,ENSMUSG00000041992
Hrnr,0,0,0,0,0,ENSMUSG00000041991
Tlk1,11.69800942,10.13017004,6.792289316,9.653350644,14.27588739,ENSMUSG00000041997
Zbed3,8.428193546,10.3636402,10.31700424,9.120990595,18.00758497,ENSMUSG00000041995
Bsph2-ps,0,0,0,0,0,ENSMUSG00000098644
Olfr1122,0,0,0,0,0,ENSMUSG00000047594
Mafa,0.072842292,0,0.15143731,0,1.183290832,ENSMUSG00000047591
Nxpe5,0,0,0,0,0,ENSMUSG00000047592
Saxo1os,0,0,0,0,0,ENSMUSG00000085108
Gm15356,0,0,0,0,0,ENSMUSG00000085109
Gm11731,0,0,0,0,0,ENSMUSG00000085104
Gm12758,0.193357394,0.128015111,0,0.42210718,0.649632867,ENSMUSG00000085105
Gm16000,0,0,0,0,0,ENSMUSG00000085106
Ap3m2,22.47698306,19.25431043,27.37878591,23.05409006,27.92265831,ENSMUSG00000031539
Gm13324,0,0,0,0,0,ENSMUSG00000085100
Platr16,0,0,0,0,0,ENSMUSG00000085101
1700010K24Rik,0,0,0.723682719,0,0.353321531,ENSMUSG00000085102
Gm16357,0,0,0,0,0,ENSMUSG00000085103
Gpx6,0,0,0,0,0,ENSMUSG00000004341
Gpx5,0,0,0,0,0,ENSMUSG00000004344
Pde1c,0.027009081,0.043589365,0.025273447,0.070977254,0.866949447,ENSMUSG00000004347
Gm14278,0,0,0,0,0,ENSMUSG00000080880
Cyp2j7-ps3,0,0,0,0,0,ENSMUSG00000080884
Gm14387,0.2678711,0.164695494,0.437646444,0.40222516,0.233224193,ENSMUSG00000080888
Gm7974,0,0,0,0,0,ENSMUSG00000080889
Sox1,10.75704616,7.966904426,17.54637803,12.35052673,22.29939162,ENSMUSG00000096014
Esp38,0,0,0,0,0,ENSMUSG00000095886
Gm10096,0,0,0,0,0,ENSMUSG00000095887
Ighv1-58,0,0,0,0,0,ENSMUSG00000095889
Arhgap24,0.628541912,1.553816816,0.707970483,0.975294533,0.349628587,ENSMUSG00000057315
Olfr743,0,0,0,0,0,ENSMUSG00000094285
Vmn1r112,0,0,0,0,0,ENSMUSG00000094284
Hist4h4,0.054931358,0.059107447,0,0,0.027890557,ENSMUSG00000096010
Ccdc42b,0,0.551220262,0,0.807672317,0.086699963,ENSMUSG00000094282
Gm18190,0.850653351,0.203394976,3.734235547,0.198715085,2.112055067,ENSMUSG00000098900
Olfr470,0,0,0,0,0,ENSMUSG00000094289
Astx2,0,0,0,0,0,ENSMUSG00000094288
Zfp953,1.261264807,1.411323193,1.765964307,1.237366741,0.478294597,ENSMUSG00000098905
Vmn1r232,0,0,0,0,0,ENSMUSG00000062165
RP23-281H4.8,0,0,0,0,0,ENSMUSG00000107819
RP24-343J20.3,0,0,0,0,0,ENSMUSG00000107818
RP23-436D14.9,0,0,0,0,0,ENSMUSG00000107817
RP23-449F12.6,0.435044199,0.877635387,0.791566249,0.800243815,0.055221761,ENSMUSG00000107815
RP23-92M3.1,0,0,0.043672175,0.022062604,0.042666807,ENSMUSG00000107813
RP23-103G18.7,0.074923501,0.56404274,0.15576409,0.078689953,0.076048253,ENSMUSG00000107812
RP23-356N23.5,0,0,0,0.055902876,0,ENSMUSG00000107811
Ndufa11,20.12428854,17.39189651,21.72252191,22.86166768,22.63259941,ENSMUSG00000002379
Fau-ps2,0,0,0,0,0,ENSMUSG00000082658
Vmn1r-ps125,0,0,0,0,0,ENSMUSG00000082656
Gm14725,0,0,0,0,0,ENSMUSG00000082652
Tnpo1,38.52692712,37.81967037,23.21586851,38.92777512,28.0869248,ENSMUSG00000009470
Pou5f2,0.112818133,0,0,0,0,ENSMUSG00000093668
Sssca1,6.024749381,4.946088669,4.045534153,5.458738126,11.2990724,ENSMUSG00000079478
Rab7,47.97945198,39.93036044,39.71284347,31.71216166,47.03979168,ENSMUSG00000079477
Grip1os2,0,0,0,0,0,ENSMUSG00000084764
Platr3,0,0,0,0,0,ENSMUSG00000084762
Gm12406,0,0,0,0.23720366,0,ENSMUSG00000084761
Gm15472,0,0,0,0,0,ENSMUSG00000084760
Obox4-ps37,0,0,0,0,0,ENSMUSG00000093664
Gm12061,0,0,0,0,0,ENSMUSG00000084769
Gm13605,0,0,0,0.125569074,0,ENSMUSG00000084768
Gm43641,0,0,0,0,0,ENSMUSG00000106148
Obox3-ps1,0,0,0,0,0,ENSMUSG00000093665
Pcdha12,1.812968806,1.300414977,0.505733895,1.735232727,3.323727339,ENSMUSG00000103310
Gm38229,0,0,0,0,0,ENSMUSG00000103311
Gm43204,0,0,0,0,0,ENSMUSG00000106140
Gm38357,1.627589946,2.746985338,2.422256294,2.448815861,1.36150905,ENSMUSG00000103313
Gm43045,0,0,0,0,0,ENSMUSG00000106146
Gm38341,0,0,0,0,0,ENSMUSG00000103315
RP24-121I11.1,0,0,0,0,0,ENSMUSG00000106144
Gm38359,0,0,0.367454964,0.074306045,0.071814469,ENSMUSG00000103317
Gm20946,0,0,0,0,0,ENSMUSG00000094421
Mup-ps11,0,0,0,0,0,ENSMUSG00000095978
Gm7950,0,0,0,0,0,ENSMUSG00000094423
Olfr301,0,0,0,0,0,ENSMUSG00000061549
Gm7386,0,0,0,0,0,ENSMUSG00000094424
Gm15143,0,0,0,0,0,ENSMUSG00000094427
Olfr478,0,0,0,0,0,ENSMUSG00000094426
Gm19965,0,0,0,0,0,ENSMUSG00000094429
Orm2,46.8768844,11.02620194,0.738510893,3.946133375,0,ENSMUSG00000061540
Eif4e3,3.533111459,5.584387681,8.387198597,5.225563684,2.890082355,ENSMUSG00000093661
Zfp229,1.214704101,2.110529112,1.71521992,1.319943833,2.200902166,ENSMUSG00000061544
Ighd3-1,0,0,0,0,0,ENSMUSG00000093818
RP23-52F4.1,0,0,0,0,0,ENSMUSG00000108478
RP23-325D10.6,0,0,0,0,0,ENSMUSG00000108479
RP23-119H17.1,0,0,0,0,0.051918508,ENSMUSG00000108474
Trav9n-2,0,0,0,0,0,ENSMUSG00000093813
Gm5627,0,0,0,0,0,ENSMUSG00000093812
RP23-26A14.14,0,0,0,0,0,ENSMUSG00000108470
Gm9637,0,0,0,0,0,ENSMUSG00000093814
Gm2101,0,0,0,0,0,ENSMUSG00000093817
RP23-32A8.10,0,0,0,0,0,ENSMUSG00000108473
Gm21111,0,0,0,0,0,ENSMUSG00000100669
1700083H02Rik,0,0,0,0,0,ENSMUSG00000100668
Mtap7d3,0.31845276,0.342618998,0.551827278,0.580198761,0.064697046,ENSMUSG00000067878
3110035E14Rik,0.313968226,0.597653333,0.477087974,0.558474911,8.119923104,ENSMUSG00000067879
Gm29471,0,0,0,0,0,ENSMUSG00000100661
Kat6b-ps2,0.049168547,0,0,0,0,ENSMUSG00000100660
Mrgprc1-ps,0,0,0,0,0,ENSMUSG00000100665
6030442E23Rik,0,0,0,0,0,ENSMUSG00000100664
Ccdc87,0.447491717,0.2139791,0.38772714,0.418110498,0.580803187,ENSMUSG00000067872
1700007F19Rik,0,0,0,0,0,ENSMUSG00000100666
Gm43032,0.755394827,0.75855892,0.549776093,0.926354295,0.255768249,ENSMUSG00000106498
Igkv2-107,0,0,0,0,0,ENSMUSG00000106494
Gm42755,0,0,0,0,0,ENSMUSG00000106495
Gm43195,0,0,0.035066959,0.035430725,0,ENSMUSG00000106497
Gm43283,0,0,0.096248569,0,0,ENSMUSG00000106490
Gm42446,0,0,0,0,0.024315063,ENSMUSG00000106491
Gm29707,0,0,0.071109693,0.287532088,0,ENSMUSG00000106492
Eif3k,118.1057355,122.0394443,112.0088299,118.6912541,138.5661027,ENSMUSG00000053565
Otos,0.044003491,0.07101165,0,0,0,ENSMUSG00000044055
Gapdhs,0,0,0,0,0,ENSMUSG00000061099
Gm43719,0.107293385,0.038458852,0,0.075184607,0.544840124,ENSMUSG00000105366
Gm14569,0.079108892,0.0425546,0,0.06929684,0,ENSMUSG00000091556
Gm8584,0,0,0,0,0,ENSMUSG00000091557
Gm13372,0,0,0,0,0,ENSMUSG00000086560
Serpina3e-ps,0,0.206673971,0.133185908,0,0,ENSMUSG00000091553
Gm6811,0,0,0.106687733,0,0.104231698,ENSMUSG00000091550
Oxct1,40.23170623,46.39779545,47.42783102,37.25814918,65.08788404,ENSMUSG00000022186
Gm14137,0.051277626,0.496556568,0.319902051,0.215598876,0,ENSMUSG00000055926
Aasdh,0.839287582,0.922373696,2.000812433,1.134264281,0.809889107,ENSMUSG00000055923
Mup-ps1,0,0,0,0,0,ENSMUSG00000083239
Gm17227,0,0,0,0,0,ENSMUSG00000091558
RP23-26A14.15,0,0,0,0,0,ENSMUSG00000108787
RP23-292C5.7,0,0,0,0,0,ENSMUSG00000108784
Gstm2-ps1,55.05679899,100.4463086,260.4590498,84.29167843,3.890401915,ENSMUSG00000107369
Gm42574,0,0,0,0,0,ENSMUSG00000107368
RP23-331I23.5,0,0,0.046032168,0,0,ENSMUSG00000108780
RP23-361A18.18,0,0,0,0,0,ENSMUSG00000108781
Gm43479,0,0,0,0,0,ENSMUSG00000107365
Gm43051,0,0,0,0,0.059666614,ENSMUSG00000107364
Ccr10,0,0,0,0.0957885,0,ENSMUSG00000044052
Gm42558,0,0,0,0,0,ENSMUSG00000107360
Gm43373,0,0,0,0,0,ENSMUSG00000107363
Gm42724,0,0.048271128,0,0,0,ENSMUSG00000107362
Slc7a8,23.5145997,7.489355646,4.176125887,9.468658813,5.901965014,ENSMUSG00000022180
